numFriends,numFollowers,followerFriendRatio,timesListed,hasUrlCheck,verifiedUser,numTweets,bioCheck,locationCheck,existingLocationCheck,wotTrustValue,mediaContent,accountAge,profileImgCheck,headerImgCheck,tweetRatio,Indegree,Harmonic,alexaCountryRank,alexaDeltaRank,alexaPopularity,alexaReachRank,class,event
34,23,0.6764706,0,TRUE,FALSE,137,TRUE,TRUE,TRUE,0,25,1298501213,FALSE,TRUE,0.08471072,5,5,0,0,0,0,real,sandy
999,910,0.9109109,33,TRUE,FALSE,34540,TRUE,TRUE,FALSE,0,2345,1230678970,FALSE,TRUE,14.378198,0,0,0,0,0,0,real,sandy
117,154,1.3162394,0,FALSE,FALSE,9007,TRUE,TRUE,FALSE,0,513,1246842473,FALSE,TRUE,4.066052,0,0,0,0,0,0,real,sandy
118,103,0.87288135,7,FALSE,FALSE,4648,TRUE,FALSE,FALSE,0,5,1298903731,FALSE,TRUE,2.882284,0,0,0,0,0,0,real,sandy
22,162,7.3636365,11,TRUE,FALSE,266,TRUE,TRUE,TRUE,0,335,1330016973,FALSE,TRUE,0.21237476,2958,2958,0,0,0,0,real,sandy
1656,595,0.3592995,6,FALSE,FALSE,7046,TRUE,TRUE,FALSE,0,143,1280533772,FALSE,TRUE,3.860346,0,0,0,0,0,0,real,sandy
2267,3209,1.4155271,175,FALSE,FALSE,93378,TRUE,TRUE,FALSE,0,8996,1229742071,FALSE,TRUE,38.69641,0,0,0,0,0,0,real,sandy
25,4,0.16,0,FALSE,FALSE,69,TRUE,FALSE,FALSE,0,9,1327617447,TRUE,TRUE,0.053894665,0,0,0,0,0,0,real,sandy
753,108,0.1434263,5,FALSE,FALSE,4674,TRUE,TRUE,FALSE,0,313,1301328656,FALSE,TRUE,2.9497454,0,0,0,0,0,0,real,sandy
2112,1959,0.9275568,44,TRUE,FALSE,8154,TRUE,TRUE,TRUE,0,180,1301779207,FALSE,TRUE,5.1629534,9,9,0,0,0,0,real,sandy
832,39816,47.85577,1138,TRUE,FALSE,34179,TRUE,TRUE,TRUE,57,1600,1214532187,FALSE,TRUE,13.200951,9694,9694,0,0,0,0,real,sandy
788,797,1.0114213,60,TRUE,FALSE,50073,TRUE,TRUE,FALSE,57,690,1226511277,FALSE,TRUE,20.433914,13693,13693,0,0,0,0,real,sandy
192,427,2.2239583,0,FALSE,FALSE,1154,TRUE,FALSE,FALSE,0,126,1287636690,FALSE,TRUE,0.6620713,0,0,0,0,0,0,real,sandy
72,49,0.6805556,0,FALSE,FALSE,3790,TRUE,TRUE,FALSE,0,351,1331650670,FALSE,TRUE,3.0723243,0,0,0,0,0,0,real,sandy
93,55,0.5913978,0,FALSE,FALSE,4982,TRUE,TRUE,FALSE,0,555,1339305644,FALSE,TRUE,4.3511124,0,0,0,0,0,0,real,sandy
182,81,0.44505495,3,FALSE,FALSE,1118,TRUE,TRUE,FALSE,0,228,1318971353,FALSE,TRUE,0.80994236,0,0,0,0,0,0,real,sandy
56,9,0.16071428,0,FALSE,FALSE,7,TRUE,FALSE,FALSE,0,0,1235222611,FALSE,TRUE,0.002979155,0,0,0,0,0,0,real,sandy
66,11,0.16666667,0,FALSE,FALSE,214,TRUE,FALSE,FALSE,0,20,1312398383,FALSE,TRUE,0.14693552,0,0,0,0,0,0,real,sandy
251,152,0.6055777,0,TRUE,FALSE,3726,TRUE,TRUE,TRUE,0,466,1248892106,FALSE,TRUE,1.7002465,0,0,0,0,0,0,real,sandy
293,96,0.32764506,2,FALSE,FALSE,1581,TRUE,TRUE,TRUE,0,144,1231854146,FALSE,TRUE,0.6618814,0,0,0,0,0,0,real,sandy
48,39,0.8125,1,TRUE,FALSE,1198,TRUE,TRUE,TRUE,0,4,1268261337,FALSE,TRUE,0.60896695,65,65,0,0,0,0,real,sandy
245,617,2.5183673,37,TRUE,FALSE,3554,TRUE,TRUE,TRUE,0,274,1233686069,FALSE,TRUE,1.5011979,0,0,0,0,0,0,real,sandy
1157,2859,2.4710457,290,TRUE,FALSE,80456,TRUE,TRUE,TRUE,0,5786,1232580756,FALSE,TRUE,33.801697,0,0,0,0,0,0,real,sandy
248,133,0.53629035,1,FALSE,FALSE,2038,TRUE,TRUE,FALSE,0,226,1284575786,FALSE,TRUE,1.1459472,0,0,0,0,0,0,real,sandy
72,95,1.3194444,3,TRUE,FALSE,24989,TRUE,TRUE,FALSE,27,1544,1292509703,FALSE,TRUE,14.816083,2,2,0,0,0,0,real,sandy
463,469,1.012959,25,TRUE,FALSE,5831,TRUE,TRUE,TRUE,68,1021,1248873837,FALSE,TRUE,2.660543,193085,193085,0,0,0,0,real,sandy
498,707,1.4196787,13,TRUE,FALSE,80289,TRUE,TRUE,FALSE,12,1,1284608123,FALSE,TRUE,45.155235,0,0,0,0,0,0,real,sandy
46,27,0.5869565,0,FALSE,FALSE,846,TRUE,TRUE,TRUE,0,5,1241451365,FALSE,TRUE,0.37144923,0,0,0,0,0,0,real,sandy
2001,1288,0.6436782,10,TRUE,FALSE,5460,TRUE,TRUE,TRUE,0,563,1211614833,FALSE,TRUE,2.0816689,14,14,0,0,0,0,real,sandy
190,121,0.63684213,0,FALSE,FALSE,1162,TRUE,TRUE,FALSE,0,192,1296959816,FALSE,TRUE,0.7106571,0,0,0,0,0,0,real,sandy
263,319,1.2129277,1,FALSE,FALSE,13640,TRUE,FALSE,FALSE,0,0,1242968424,FALSE,TRUE,6.0353804,0,0,0,0,0,0,real,sandy
302,84,0.2781457,0,FALSE,FALSE,1073,TRUE,TRUE,TRUE,0,27,1233869819,FALSE,TRUE,0.45363942,0,0,0,0,0,0,real,sandy
94,149,1.5851064,0,FALSE,FALSE,2771,TRUE,FALSE,FALSE,0,1308,1322291905,FALSE,TRUE,2.0649655,0,0,0,0,0,0,real,sandy
687,1024,1.4905386,70,TRUE,FALSE,103928,TRUE,TRUE,TRUE,0,0,1265183812,FALSE,TRUE,51.88917,7,7,0,0,0,0,real,sandy
74,16,0.21621622,0,FALSE,FALSE,396,TRUE,TRUE,TRUE,0,15,1318629872,FALSE,TRUE,0.28606611,0,0,0,0,0,0,real,sandy
878,2479,2.8234625,135,TRUE,FALSE,94570,TRUE,FALSE,FALSE,53,1071,1212343195,FALSE,TRUE,36.171833,7263,7263,0,0,0,0,real,sandy
813,399,0.4907749,30,TRUE,FALSE,47425,TRUE,TRUE,TRUE,0,0,1232070275,FALSE,TRUE,19.87518,0,0,0,0,0,0,real,sandy
155,127,0.81935483,11,TRUE,FALSE,13832,TRUE,TRUE,TRUE,0,0,1308611591,FALSE,TRUE,9.219814,0,0,0,0,0,0,real,sandy
343,117,0.34110788,0,FALSE,FALSE,2737,TRUE,TRUE,TRUE,0,0,1291336150,FALSE,TRUE,1.609816,0,0,0,0,0,0,real,sandy
1591,19114,12.013827,587,TRUE,TRUE,32302,TRUE,FALSE,FALSE,0,2441,1180382058,FALSE,TRUE,10.82367,17,17,0,0,0,0,real,sandy
728,406,0.5576923,0,TRUE,FALSE,795,TRUE,TRUE,TRUE,0,20,1328737319,FALSE,TRUE,0.6273128,0,0,0,0,0,0,real,sandy
134,263,1.9626865,36,TRUE,FALSE,17077,TRUE,FALSE,FALSE,0,1454,1295287117,FALSE,TRUE,10.321762,0,0,0,0,0,0,real,sandy
677,604,0.8921713,14,FALSE,FALSE,4448,TRUE,TRUE,FALSE,0,105,1318628795,FALSE,TRUE,3.2131596,0,0,0,0,0,0,real,sandy
109,94,0.86238533,2,FALSE,FALSE,383,TRUE,TRUE,TRUE,0,531,1250795557,FALSE,TRUE,0.17654538,0,0,0,0,0,0,real,sandy
985,450,0.4568528,11,TRUE,FALSE,12455,TRUE,TRUE,FALSE,0,0,1216957058,FALSE,TRUE,4.863215,0,0,0,0,0,0,real,sandy
134,264,1.9701493,36,TRUE,FALSE,17112,TRUE,FALSE,FALSE,0,1454,1295287117,FALSE,TRUE,10.34292,0,0,0,0,0,0,real,sandy
281,225,0.80071175,1,FALSE,FALSE,2415,TRUE,FALSE,FALSE,0,165,1304391651,FALSE,TRUE,1.5589813,0,0,0,0,0,0,real,sandy
523,362,0.6921606,0,TRUE,FALSE,3842,TRUE,TRUE,FALSE,0,711,1242310611,FALSE,TRUE,1.694288,0,0,0,0,0,0,real,sandy
10168,12396,1.2191188,149,TRUE,FALSE,22443,TRUE,TRUE,FALSE,0,1724,1239662117,FALSE,FALSE,9.76516,11,11,0,0,0,0,real,sandy
951,1801,1.893796,0,FALSE,FALSE,23833,TRUE,TRUE,TRUE,0,1905,1295849684,FALSE,TRUE,14.462177,0,0,0,0,0,0,real,sandy
35,92,2.6285715,0,FALSE,FALSE,1942,TRUE,FALSE,FALSE,0,0,1323431211,FALSE,TRUE,1.4615537,0,0,0,0,0,0,real,sandy
94,37,0.39361703,0,FALSE,FALSE,952,TRUE,FALSE,FALSE,0,212,1263144953,FALSE,TRUE,0.46977997,0,0,0,0,0,0,real,sandy
165,96,0.58181816,0,FALSE,FALSE,5162,TRUE,FALSE,FALSE,0,226,1317165877,FALSE,TRUE,3.6838841,0,0,0,0,0,0,real,sandy
153,28,0.18300654,0,TRUE,FALSE,222,TRUE,TRUE,TRUE,0,41,1252859348,FALSE,TRUE,0.103471085,0,0,0,0,0,0,real,sandy
1111,1094,0.9846985,5,TRUE,FALSE,71798,TRUE,TRUE,FALSE,0,1427,1243644689,FALSE,TRUE,31.879368,0,0,0,0,0,0,real,sandy
157,1292,8.2293,51,TRUE,FALSE,42317,TRUE,TRUE,TRUE,0,2373,1222035084,FALSE,TRUE,16.91132,11,11,0,0,0,0,real,sandy
573,426,0.74345547,6,TRUE,FALSE,8117,TRUE,TRUE,TRUE,0,730,1264544459,FALSE,TRUE,4.037742,0,0,0,0,0,0,real,sandy
9,1,0.11111111,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,0,3,1346977755,FALSE,TRUE,0.000946797,0,0,0,0,0,0,real,sandy
565,197,0.34867257,2,TRUE,FALSE,18361,TRUE,TRUE,FALSE,0,0,1323190783,FALSE,TRUE,13.7896595,0,0,0,0,0,0,real,sandy
1162,1421,1.2228916,82,TRUE,FALSE,5948,TRUE,TRUE,TRUE,0,615,1242072462,FALSE,TRUE,2.6198323,45,45,0,0,0,0,real,sandy
252,351,1.3928572,1,TRUE,FALSE,10473,TRUE,TRUE,TRUE,0,64,1281287672,FALSE,TRUE,5.7655005,0,0,0,0,0,0,real,sandy
179,155,0.8659218,1,FALSE,FALSE,1420,TRUE,TRUE,FALSE,0,334,1301065317,FALSE,TRUE,0.89443934,0,0,0,0,0,0,real,sandy
109,32,0.29357797,0,FALSE,FALSE,2078,TRUE,TRUE,FALSE,0,245,1296579425,FALSE,TRUE,1.2674544,0,0,0,0,0,0,real,sandy
371,168,0.4528302,0,FALSE,FALSE,5678,TRUE,TRUE,TRUE,0,142,1312502836,FALSE,TRUE,3.901848,0,0,0,0,0,0,real,sandy
242,75,0.30991736,0,TRUE,FALSE,647,TRUE,TRUE,TRUE,0,134,1348038348,FALSE,TRUE,0.61978126,0,0,0,0,0,0,real,sandy
427,132,0.3091335,0,FALSE,FALSE,14870,TRUE,TRUE,FALSE,0,732,1268429890,FALSE,TRUE,7.5662327,0,0,0,0,0,0,real,sandy
259,1047,4.042471,52,FALSE,FALSE,19216,TRUE,TRUE,FALSE,0,907,1251442232,FALSE,TRUE,8.888365,0,0,0,0,0,0,real,sandy
156,135,0.86538464,1,TRUE,FALSE,5933,TRUE,TRUE,FALSE,0,328,1253640907,FALSE,TRUE,2.7769983,0,0,0,0,0,0,real,sandy
73,34,0.46575344,0,TRUE,FALSE,319,TRUE,TRUE,TRUE,52,99,1247085221,FALSE,TRUE,0.14419024,0,0,0,0,0,0,real,sandy
935,1614,1.7262032,22,FALSE,FALSE,30223,TRUE,TRUE,FALSE,0,0,1327772101,FALSE,TRUE,23.639807,0,0,0,0,0,0,real,sandy
286,237,0.82867134,2,FALSE,FALSE,7327,TRUE,TRUE,TRUE,0,384,1291335032,FALSE,TRUE,4.309481,0,0,0,0,0,0,real,sandy
801,1390,1.7353308,87,TRUE,FALSE,50064,TRUE,TRUE,FALSE,0,9141,1237317472,FALSE,TRUE,21.529127,15,15,0,0,0,0,real,sandy
76,28,0.36842105,0,FALSE,FALSE,1852,TRUE,FALSE,FALSE,0,405,1313967581,FALSE,TRUE,1.2876726,0,0,0,0,0,0,real,sandy
157,241,1.5350318,16,FALSE,FALSE,1104,TRUE,TRUE,TRUE,0,172,1227196648,FALSE,TRUE,0.45198727,0,0,0,0,0,0,real,sandy
358,365,1.0195531,10,TRUE,FALSE,2556,TRUE,TRUE,TRUE,0,0,1283134200,FALSE,TRUE,1.4238591,16986,16986,0,0,0,0,real,sandy
323,311,0.9628483,15,TRUE,FALSE,20766,TRUE,TRUE,TRUE,0,1317,1216348663,FALSE,TRUE,8.086128,0,0,0,0,0,0,real,sandy
655,303,0.46259543,7,TRUE,FALSE,8577,TRUE,TRUE,FALSE,0,1007,1222422819,FALSE,TRUE,3.4338233,0,0,0,0,0,0,real,sandy
218,241,1.1055046,0,FALSE,FALSE,8581,TRUE,TRUE,FALSE,0,319,1312763306,FALSE,TRUE,5.9090004,0,0,0,0,0,0,real,sandy
328,208,0.63414633,5,TRUE,FALSE,9089,TRUE,TRUE,TRUE,48,1451,1220518063,FALSE,TRUE,3.6069689,550,550,0,0,0,0,real,sandy
965,813,0.84248704,0,TRUE,FALSE,26012,TRUE,TRUE,TRUE,2,1045,1290499748,FALSE,TRUE,15.212849,0,0,0,0,0,0,real,sandy
3315,3069,0.92579186,40,TRUE,FALSE,23448,TRUE,TRUE,FALSE,0,3733,1230125554,FALSE,TRUE,9.734932,20,20,0,0,0,0,real,sandy
246,139,0.56504065,3,TRUE,FALSE,7345,TRUE,TRUE,FALSE,0,0,1211343011,FALSE,TRUE,2.796991,0,0,0,0,0,0,real,sandy
679,248,0.36524302,7,TRUE,FALSE,1158,TRUE,TRUE,FALSE,0,357,1235976785,FALSE,TRUE,0.49467674,9,9,0,0,0,0,real,sandy
244,143,0.5860656,5,TRUE,FALSE,1893,TRUE,TRUE,TRUE,0,58,1244098457,FALSE,TRUE,0.842486,1,1,0,0,0,0,real,sandy
185,122,0.6594595,2,TRUE,FALSE,4739,TRUE,TRUE,TRUE,0,748,1237658310,FALSE,TRUE,2.0413876,0,0,0,0,0,0,real,sandy
904,1361,1.505531,1,FALSE,FALSE,26317,TRUE,TRUE,FALSE,0,4235,1249261030,FALSE,TRUE,12.032447,0,0,0,0,0,0,real,sandy
93,113,1.2150538,1,TRUE,FALSE,390,TRUE,TRUE,FALSE,0,63,1241019878,FALSE,TRUE,0.17086135,0,0,0,0,0,0,real,sandy
625,490,0.784,14,TRUE,FALSE,2947,TRUE,TRUE,TRUE,0,108,1220292646,FALSE,TRUE,1.1683083,0,0,0,0,0,0,real,sandy
6377,12839,2.0133293,50,FALSE,FALSE,25785,TRUE,TRUE,FALSE,0,0,1237650069,FALSE,TRUE,11.106782,0,0,0,0,0,0,real,sandy
764,65,0.08507854,1,FALSE,FALSE,991,TRUE,TRUE,TRUE,0,989,1321128427,FALSE,TRUE,0.7311657,0,0,0,0,0,0,real,sandy
767,270,0.35202086,0,TRUE,FALSE,1322,TRUE,TRUE,FALSE,0,747,1306515111,FALSE,TRUE,0.86716646,0,0,0,0,0,0,real,sandy
54,223,4.1296296,3,FALSE,FALSE,18362,TRUE,TRUE,TRUE,0,1,1303830954,FALSE,TRUE,11.804018,0,0,0,0,0,0,real,sandy
107,135,1.2616823,3,TRUE,FALSE,4132,TRUE,TRUE,TRUE,0,7,1220222373,FALSE,TRUE,1.6375616,0,0,0,0,0,0,real,sandy
246,2312,9.398374,0,FALSE,FALSE,1891,TRUE,TRUE,FALSE,0,713,1257098359,FALSE,TRUE,0.9019973,0,0,0,0,0,0,real,sandy
110,24,0.21818182,0,TRUE,FALSE,682,TRUE,TRUE,FALSE,27,715,1322112616,FALSE,TRUE,0.5074487,0,0,0,0,0,0,real,sandy
112,60,0.53571427,1,FALSE,FALSE,274,TRUE,FALSE,FALSE,0,110,1228271288,FALSE,TRUE,0.11275234,0,0,0,0,0,0,real,sandy
466,529,1.1351931,14,FALSE,FALSE,49476,TRUE,TRUE,FALSE,0,752,1243892088,FALSE,TRUE,21.996094,0,0,0,0,0,0,real,sandy
218,263,1.206422,0,FALSE,FALSE,8728,TRUE,TRUE,FALSE,0,465,1317263842,FALSE,TRUE,6.2338476,0,0,0,0,0,0,real,sandy
330,934,2.830303,127,TRUE,FALSE,8359,TRUE,TRUE,FALSE,6,115,1244985186,FALSE,TRUE,3.7372744,416,416,0,0,0,0,real,sandy
1128,291,0.25797874,5,TRUE,FALSE,2362,TRUE,TRUE,FALSE,0,258,1252612586,FALSE,TRUE,1.099435,1,1,0,0,0,0,real,sandy
245,377,1.5387756,1,FALSE,FALSE,2012,TRUE,TRUE,FALSE,0,577,1305405093,FALSE,TRUE,1.308744,0,0,0,0,0,0,real,sandy
870,877,1.008046,4,FALSE,FALSE,11872,TRUE,TRUE,FALSE,0,0,1310755938,FALSE,FALSE,8.046518,0,0,0,0,0,0,real,sandy
76,28,0.36842105,0,FALSE,FALSE,1858,TRUE,FALSE,FALSE,0,405,1313967581,FALSE,TRUE,1.2918487,0,0,0,0,0,0,real,sandy
811,1124,1.3859433,8,FALSE,FALSE,14017,TRUE,TRUE,FALSE,0,726,1307632021,FALSE,TRUE,9.273096,0,0,0,0,0,0,real,sandy
978,693,0.70858896,5,FALSE,FALSE,9218,TRUE,TRUE,TRUE,0,0,1270172952,FALSE,TRUE,4.7390122,0,0,0,0,0,0,real,sandy
96,94,0.9791667,1,TRUE,FALSE,1783,TRUE,TRUE,FALSE,0,0,1326248137,FALSE,TRUE,1.3756518,0,0,0,0,0,0,real,sandy
56,9,0.16071428,0,FALSE,FALSE,8,TRUE,FALSE,FALSE,0,0,1235222611,FALSE,TRUE,0.003404764,0,0,0,0,0,0,real,sandy
893,306,0.34266517,2,TRUE,FALSE,4406,TRUE,TRUE,TRUE,0,549,1221074232,FALSE,TRUE,1.7530016,0,0,0,0,0,0,real,sandy
514,609,1.184825,18,TRUE,FALSE,69523,TRUE,TRUE,FALSE,0,3176,1240096629,FALSE,TRUE,30.31654,0,0,0,0,0,0,real,sandy
581,433,0.7452668,12,TRUE,FALSE,5593,TRUE,TRUE,FALSE,0,468,1257956802,FALSE,TRUE,2.6805375,0,0,0,0,0,0,real,sandy
110,448,4.072727,0,TRUE,FALSE,5388,TRUE,TRUE,FALSE,0,2319,1262912667,FALSE,TRUE,2.655283,0,0,0,0,0,0,real,sandy
1206,4274,3.543947,203,TRUE,FALSE,12042,TRUE,TRUE,TRUE,0,3659,1229544113,FALSE,TRUE,4.985567,3,3,0,0,0,0,real,sandy
1054,5216,4.9487667,328,TRUE,TRUE,85208,TRUE,TRUE,FALSE,52,3533,1233347069,FALSE,TRUE,35.93218,10562,10562,0,0,0,0,real,sandy
280,30318,108.27857,1119,TRUE,FALSE,2849,TRUE,TRUE,TRUE,23,2357,1293731644,FALSE,TRUE,1.7034782,758,758,0,0,0,0,real,sandy
1593,19127,12.006906,587,TRUE,TRUE,32355,TRUE,FALSE,FALSE,0,2441,1180382058,FALSE,TRUE,10.841459,17,17,0,0,0,0,real,sandy
111,674102,6072.991,4688,TRUE,TRUE,9609,TRUE,TRUE,TRUE,6,4846,1240938084,FALSE,TRUE,4.2080197,361,361,0,0,0,0,real,sandy
906,74801,82.56181,292,FALSE,TRUE,15715,TRUE,TRUE,TRUE,0,1536,1242245790,FALSE,TRUE,6.927909,0,0,0,0,0,0,real,sandy
21730,20566,0.9464335,834,TRUE,TRUE,63737,TRUE,TRUE,TRUE,57,5058,1202761128,FALSE,TRUE,23.386639,13693,13693,0,0,0,0,real,sandy
1926,9286,4.8213916,373,TRUE,FALSE,1659,TRUE,TRUE,TRUE,67,189,1264002949,FALSE,TRUE,0.8226954,12523,12523,0,0,0,0,real,sandy
275,10836,39.403637,391,TRUE,TRUE,6859,TRUE,TRUE,TRUE,2,1326,1254258869,FALSE,TRUE,3.221215,29,29,0,0,0,0,real,sandy
104,74,0.71153843,4,TRUE,FALSE,2899,TRUE,TRUE,TRUE,0,121,1314202042,FALSE,TRUE,2.0194578,13,13,0,0,0,0,real,sandy
3859,5583,1.4467479,448,TRUE,FALSE,21827,TRUE,TRUE,FALSE,0,432,1212590783,FALSE,TRUE,8.357743,11,11,0,0,0,0,real,sandy
61,16468,269.96722,640,TRUE,TRUE,3052,TRUE,FALSE,FALSE,12,535,1217539137,FALSE,TRUE,1.1948398,327,327,0,0,0,0,real,sandy
2155,4854,2.2524362,277,TRUE,FALSE,55791,TRUE,TRUE,FALSE,73,3959,1208460076,FALSE,TRUE,20.978802,564,564,0,0,0,0,real,sandy
742,721,0.9716981,33,TRUE,FALSE,16201,TRUE,TRUE,TRUE,0,1535,1301007905,FALSE,TRUE,10.200581,0,0,0,0,0,0,real,sandy
388,347,0.8943299,5,FALSE,FALSE,13488,TRUE,FALSE,FALSE,0,549,1278882132,FALSE,TRUE,7.3132315,0,0,0,0,0,0,real,sandy
443,750,1.6930022,42,FALSE,FALSE,83610,TRUE,TRUE,FALSE,0,8441,1245877852,FALSE,TRUE,37.55521,0,0,0,0,0,0,real,sandy
2092,2009,0.96032506,47,TRUE,FALSE,27387,TRUE,TRUE,TRUE,0,2063,1287757161,FALSE,TRUE,15.725124,3,3,0,0,0,0,real,sandy
1011,1237,1.223541,36,FALSE,FALSE,4609,TRUE,TRUE,TRUE,0,267,1223635322,FALSE,TRUE,1.8556553,0,0,0,0,0,0,real,sandy
211,329,1.5592417,4,FALSE,FALSE,5994,TRUE,TRUE,FALSE,0,512,1243056861,FALSE,TRUE,2.653419,0,0,0,0,0,0,real,sandy
3908,3598,0.9206755,130,TRUE,FALSE,12136,TRUE,TRUE,TRUE,74,650,1191004001,FALSE,TRUE,4.2412276,0,0,0,0,0,0,real,sandy
4344,4356,1.0027624,13,TRUE,FALSE,2511,TRUE,TRUE,FALSE,49,0,1306198056,FALSE,TRUE,1.6431407,30555,30555,0,0,0,0,real,sandy
6342,6574,1.0365815,27,TRUE,FALSE,18565,TRUE,TRUE,FALSE,0,501,1299194551,FALSE,TRUE,11.536576,0,0,0,0,0,0,real,sandy
938,3321,3.5405116,222,TRUE,FALSE,51586,TRUE,TRUE,TRUE,0,1,1237730602,FALSE,TRUE,22.229425,22,22,0,0,0,0,real,sandy
1528,14083,9.216623,34,FALSE,FALSE,7186,TRUE,TRUE,TRUE,0,1096,1293646731,FALSE,TRUE,4.2941475,0,0,0,0,0,0,real,sandy
337,365,1.083086,1,FALSE,FALSE,14737,TRUE,TRUE,TRUE,0,496,1265934365,FALSE,TRUE,7.389985,0,0,0,0,0,0,real,sandy
3674,6998,1.904736,106,TRUE,FALSE,21952,TRUE,TRUE,FALSE,0,980,1227130527,FALSE,TRUE,8.984557,0,0,0,0,0,0,real,sandy
113,246,2.1769912,3,TRUE,FALSE,837,TRUE,TRUE,FALSE,0,193,1238469508,FALSE,TRUE,0.36201409,0,0,0,0,0,0,real,sandy
225,214,0.95111114,1,FALSE,FALSE,2257,TRUE,TRUE,TRUE,0,94,1179028692,FALSE,TRUE,0.75232404,0,0,0,0,0,0,real,sandy
61,16468,269.96722,640,TRUE,TRUE,3051,TRUE,FALSE,FALSE,12,535,1217539137,FALSE,TRUE,1.1944498,327,327,0,0,0,0,real,sandy
995,476,0.47839195,8,TRUE,FALSE,245,TRUE,TRUE,TRUE,0,5,1246957904,FALSE,TRUE,0.110668495,1,1,0,0,0,0,real,sandy
197,397,2.0152285,5,FALSE,FALSE,44240,TRUE,TRUE,FALSE,0,0,1310301945,FALSE,TRUE,29.878363,0,0,0,0,0,0,real,sandy
407,248,0.6093366,10,FALSE,FALSE,7906,TRUE,TRUE,FALSE,0,458,1240498306,FALSE,TRUE,3.4545398,0,0,0,0,0,0,real,sandy
76,47,0.6184211,2,TRUE,FALSE,2040,TRUE,FALSE,FALSE,4,582,1326444934,FALSE,TRUE,1.5767148,0,0,0,0,0,0,real,sandy
227,86,0.37885463,1,TRUE,FALSE,1079,TRUE,TRUE,TRUE,0,427,1319341031,FALSE,TRUE,0.7841284,0,0,0,0,0,0,real,sandy
471,2384,5.061571,152,TRUE,FALSE,18765,TRUE,TRUE,FALSE,0,1521,1238809395,FALSE,TRUE,8.129961,131,131,0,0,0,0,real,sandy
837,365,0.43608123,13,FALSE,FALSE,3610,TRUE,TRUE,FALSE,0,472,1246235000,FALSE,TRUE,1.6245275,0,0,0,0,0,0,real,sandy
0,22311,0,631,TRUE,FALSE,74592,TRUE,TRUE,TRUE,37,1900,1284903033,FALSE,TRUE,42.032234,2178,2178,0,0,0,0,real,sandy
1292,44068,34.10836,99,TRUE,FALSE,5515,TRUE,TRUE,FALSE,0,425,1225822192,FALSE,TRUE,2.243289,0,0,0,0,0,0,real,sandy
944,945,1.0010593,50,TRUE,FALSE,2848,TRUE,TRUE,TRUE,22,107,1284481409,FALSE,TRUE,1.6004337,269,269,0,0,0,0,real,sandy
4534,4799,1.0584472,133,TRUE,FALSE,18223,TRUE,TRUE,TRUE,0,2074,1233449436,FALSE,TRUE,7.688494,0,0,0,0,0,0,real,sandy
15783,17215,1.0907305,103,TRUE,FALSE,20331,TRUE,TRUE,TRUE,7,0,1242339113,FALSE,FALSE,8.967152,86,86,0,0,0,0,real,sandy
547,629,1.1499085,16,FALSE,FALSE,14609,TRUE,TRUE,FALSE,0,1094,1209107140,FALSE,TRUE,5.508871,0,0,0,0,0,0,real,sandy
2727,10560,3.8723872,298,TRUE,FALSE,25731,TRUE,TRUE,FALSE,0,1706,1255231622,FALSE,TRUE,12.148405,0,0,0,0,0,0,real,sandy
586,871,1.4863482,10,TRUE,FALSE,7350,TRUE,TRUE,TRUE,0,631,1301238283,FALSE,TRUE,4.635554,17,17,0,0,0,0,real,sandy
314,267,0.8503185,1,FALSE,FALSE,6328,TRUE,TRUE,FALSE,0,135,1243825195,FALSE,TRUE,2.8123515,0,0,0,0,0,0,real,sandy
57,7,0.12280702,0,FALSE,FALSE,44,TRUE,TRUE,TRUE,0,0,1345988014,FALSE,TRUE,0.04121261,0,0,0,0,0,0,real,sandy
735,1332,1.8122449,95,TRUE,FALSE,11350,TRUE,FALSE,FALSE,0,182,1225837661,FALSE,TRUE,4.617081,0,0,0,0,0,0,real,sandy
666,39244,58.924927,530,TRUE,FALSE,7265,TRUE,TRUE,FALSE,0,316,1232334968,FALSE,TRUE,3.0485985,0,0,0,0,0,0,real,sandy
495,681,1.3757576,29,TRUE,FALSE,2180,TRUE,TRUE,FALSE,0,89,1238234144,FALSE,TRUE,0.9417723,95,95,0,0,0,0,real,sandy
199,130,0.6532663,0,TRUE,FALSE,759,TRUE,TRUE,TRUE,0,33,1252794909,FALSE,TRUE,0.35363892,4,4,0,0,0,0,real,sandy
131,176,1.3435115,7,TRUE,FALSE,460,TRUE,TRUE,TRUE,0,109,1305139594,FALSE,TRUE,0.29862073,22,22,0,0,0,0,real,sandy
98,48,0.48979592,0,FALSE,FALSE,3091,TRUE,TRUE,FALSE,0,954,1326699377,FALSE,TRUE,2.3944888,0,0,0,0,0,0,real,sandy
283,130,0.45936397,3,TRUE,FALSE,8248,TRUE,TRUE,TRUE,57,0,1255262514,FALSE,TRUE,3.8947978,13693,13693,0,0,0,0,real,sandy
265,82,0.30943397,0,FALSE,FALSE,2174,TRUE,TRUE,TRUE,0,250,1225232432,FALSE,TRUE,0.8818518,0,0,0,0,0,0,real,sandy
441,550,1.2471656,7,FALSE,FALSE,16469,TRUE,TRUE,FALSE,0,571,1256776125,FALSE,TRUE,7.8417172,0,0,0,0,0,0,real,sandy
