tweetTextLen,numItemWords,questionSymbol,exclamSymbol,externLinkPresent,numberNouns,happyEmo,sadEmo,containFirstPron,containSecPron,containThirdPron,numUpperCase,positiveWords,negativeWords,numMentions,numHashtags,numUrls,rtCount,slangWords,colonSymbol,pleasePresent,WotValue,numQuesSymbol,numExclamSymbol,readabilityValue,Indegree,Harmonic,AlexaCountry,AlexaDelta,AlexaPopularity,AlexaReach,class,event
64,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,6,0,0,1,3,1,15,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
87,10,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,2,2,1,2,0,TRUE,FALSE,0,0,0,106.597,0,0,0,0,0,0,real,sandy
99,12,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,2,2,1,4,0,FALSE,FALSE,70,0,0,61.325,0,0,115,115,115,115,real,sandy
76,9,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,3,0,FALSE,FALSE,70,0,0,50.665,0,0,115,115,115,115,real,sandy
71,8,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,2,1,3,0,FALSE,FALSE,0,0,0,59.745,0,0,0,0,0,0,real,sandy
55,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,1,1,1,0,0,FALSE,FALSE,0,0,0,54.725,0,0,0,0,0,0,real,sandy
72,8,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,1,1,5,0,FALSE,FALSE,0,0,1,59.438,0,0,0,0,0,0,real,sandy
128,16,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,1,2,3,0,6,0,FALSE,FALSE,0,0,1,66.795,0,0,0,0,0,0,real,sandy
76,9,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,9,0,FALSE,FALSE,70,0,0,50.665,0,0,115,115,115,115,real,sandy
42,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,2,1,6,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
53,6,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,27,0,0,1,0,1,8,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
50,6,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,2,1,2,0,FALSE,FALSE,0,0,0,75.875,0,0,0,0,0,0,real,sandy
61,6,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,5,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
77,9,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,1,1,21,0,FALSE,FALSE,70,0,0,90.959,0,0,115,115,115,115,real,sandy
59,7,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,1,3,1,FALSE,FALSE,70,0,0,116.145,0,0,115,115,115,115,real,sandy
106,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,1,0,0,1,5,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
59,7,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,0,0,1,3,1,11,0,FALSE,FALSE,0,0,0,75.875,0,0,0,0,0,0,real,sandy
82,9,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,1,1,1,16,0,FALSE,FALSE,0,0,0,29.515,0,0,0,0,0,0,real,sandy
64,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,6,0,0,1,3,1,15,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
123,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,1,1,1,2,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
67,7,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,14,0,FALSE,FALSE,0,0,1,0,0,0,0,0,0,0,real,sandy
57,5,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,1,5,0,FALSE,FALSE,70,0,0,12.425,0,0,115,115,115,115,real,sandy
81,5,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,0,0,FALSE,FALSE,70,0,0,12.425,0,0,115,115,115,115,real,sandy
77,9,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,1,1,28,0,FALSE,FALSE,70,0,0,90.959,0,0,115,115,115,115,real,sandy
102,15,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,FALSE,52,1,1,1,2,1,54,1,FALSE,FALSE,0,0,0,80.895,0,0,0,0,0,0,real,sandy
56,7,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,1,6,1,FALSE,FALSE,0,0,1,87.945,0,0,0,0,0,0,real,sandy
53,4,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,2,1,0,0,FALSE,FALSE,70,0,0,77.905,0,0,115,115,115,115,real,sandy
35,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,1,4,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
126,17,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,1,1,1,1,2,0,TRUE,FALSE,0,0,0,55.215,0,0,0,0,0,0,real,sandy
132,20,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,1,0,1,0,FALSE,FALSE,0,0,1,0,0,0,0,0,0,0,real,sandy
131,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,0,3,3,1,2,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
45,5,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,1,1,1,1,FALSE,FALSE,70,0,0,118.175,0,0,115,115,115,115,real,sandy
82,9,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,1,1,1,24,0,FALSE,FALSE,0,0,0,29.515,0,0,0,0,0,0,real,sandy
127,18,FALSE,TRUE,FALSE,8,FALSE,FALSE,TRUE,FALSE,FALSE,31,2,0,3,1,1,1,2,TRUE,FALSE,0,0,1,95.73,0,0,0,0,0,0,real,sandy
121,14,TRUE,TRUE,FALSE,9,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,0,2,1,1,0,1,TRUE,FALSE,0,1,1,64.925,0,0,0,0,0,0,real,sandy
81,5,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,11,0,FALSE,FALSE,70,0,0,12.425,0,0,115,115,115,115,real,sandy
139,15,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,6,2,0,14,0,FALSE,FALSE,0,0,0,92.965,0,0,0,0,0,0,real,sandy
77,9,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,1,1,35,0,FALSE,FALSE,70,0,0,90.959,0,0,115,115,115,115,real,sandy
27,1,FALSE,FALSE,TRUE,0,FALSE,FALSE,0,0,0,0,0,0,1,1,1,0,0,FALSE,FALSE,70,0,0,0,0,0,115,115,115,115,real,sandy
48,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,1,3,0,FALSE,FALSE,0,0,0,97.025,0,0,0,0,0,0,real,sandy
136,23,FALSE,TRUE,FALSE,5,FALSE,FALSE,TRUE,FALSE,FALSE,6,1,0,1,1,0,0,5,FALSE,FALSE,0,0,1,76.82,0,0,0,0,0,0,real,sandy
87,13,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,0,1,1,1,0,1,FALSE,FALSE,0,0,0,67.755,0,0,0,0,0,0,real,sandy
99,10,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,2,2,1,0,2,FALSE,FALSE,0,0,0,87.945,0,0,0,0,0,0,real,sandy
81,5,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,2,0,FALSE,FALSE,70,0,0,12.425,0,0,115,115,115,115,real,sandy
116,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,2,1,1,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
85,9,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,0,1,1,1,10,1,FALSE,FALSE,0,0,0,40.09,0,0,0,0,0,0,real,sandy
133,11,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,7,0,0,1,1,0,6,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
76,9,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,5,0,FALSE,FALSE,70,0,0,50.665,0,0,115,115,115,115,real,sandy
97,14,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,1,1,75,0,FALSE,FALSE,0,0,0,77.811,0,0,0,0,0,0,real,sandy
56,6,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,2,1,1,0,FALSE,FALSE,0,0,0,54.725,0,0,0,0,0,0,real,sandy
50,5,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,8,0,FALSE,FALSE,0,0,1,62.79,0,0,0,0,0,0,real,sandy
61,6,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,1,1,9,0,TRUE,FALSE,0,0,0,32.56,0,0,0,0,0,0,real,sandy
117,12,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,2,2,1,0,0,FALSE,FALSE,70,0,0,66.1,0,0,115,115,115,115,real,sandy
72,8,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,1,1,0,0,FALSE,FALSE,0,0,1,59.438,0,0,0,0,0,0,real,sandy
46,4,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,1,1,582,0,FALSE,FALSE,0,0,0,62.79,0,0,0,0,0,0,real,sandy
85,9,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,0,1,1,1,7,1,FALSE,FALSE,0,0,0,40.09,0,0,0,0,0,0,real,sandy
106,14,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,2,1,4,2,FALSE,FALSE,0,0,0,87.945,0,0,0,0,0,0,real,sandy
83,9,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,0,0,TRUE,FALSE,0,0,0,83.61,0,0,0,0,0,0,real,sandy
123,17,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,1,1,1,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
39,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,2,0,0,1,1,1,122,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
106,14,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,12,0,FALSE,FALSE,0,0,2,0,0,0,0,0,0,0,real,sandy
72,8,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,1,1,4,0,FALSE,FALSE,0,0,1,59.438,0,0,0,0,0,0,real,sandy
131,20,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,4,0,0,1,3,1,63,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
35,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
42,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,2,1,7,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
123,14,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,1,1,2,1,3,0,FALSE,FALSE,0,0,0,37.455,0,0,0,0,0,0,real,sandy
76,9,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,23,0,FALSE,FALSE,70,0,0,50.665,0,0,115,115,115,115,real,sandy
122,16,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,1,1,3,1,854,1,FALSE,FALSE,0,0,0,63.486,0,0,0,0,0,0,real,sandy
61,6,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,3,1,1,3,0,FALSE,FALSE,0,0,0,90.99,0,0,0,0,0,0,real,sandy
139,15,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,6,2,0,13,0,FALSE,FALSE,0,0,0,92.965,0,0,0,0,0,0,real,sandy
82,9,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,1,1,1,5,0,FALSE,FALSE,0,0,0,29.515,0,0,0,0,0,0,real,sandy
61,5,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,2,1,0,0,FALSE,FALSE,0,0,0,34.59,0,0,0,0,0,0,real,sandy
115,13,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,5,0,0,1,1,1,2,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
66,7,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,2,1,16,0,FALSE,FALSE,0,0,0,100.24,0,0,0,0,0,0,real,sandy
81,5,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,11,0,FALSE,FALSE,70,0,0,12.425,0,0,115,115,115,115,real,sandy
83,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,4,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
87,7,FALSE,FALSE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,1,0,2,0,0,FALSE,FALSE,57,0,0,30.53,538,538,538,538,538,538,real,sandy
86,12,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,1,0,0,1,3,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
91,10,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,1,2,1,1,0,FALSE,FALSE,0,0,0,92.965,0,0,0,0,0,0,real,sandy
127,18,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,2,1,1,1160,0,FALSE,FALSE,0,0,0,58.408,0,0,0,0,0,0,real,sandy
139,15,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,3,3,0,12,1,TRUE,FALSE,0,0,1,35.945,0,0,0,0,0,0,real,sandy
125,12,FALSE,FALSE,TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,2,1,2,1069,1,TRUE,FALSE,65,0,0,19.025,1456,1456,1456,1456,1456,1456,real,sandy
56,7,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,0,1,1,1,10,0,FALSE,FALSE,0,0,0,102.045,0,0,0,0,0,0,real,sandy
77,2,FALSE,FALSE,TRUE,0,FALSE,FALSE,0,0,0,0,0,0,1,2,1,13,0,FALSE,FALSE,70,0,0,0,0,0,115,115,115,115,real,sandy
48,5,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,1,3,0,FALSE,FALSE,0,0,0,97.025,0,0,0,0,0,0,real,sandy
137,20,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,0,2,1,0,4642,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
64,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,6,0,0,1,3,1,16,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
139,15,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,3,3,0,9,1,TRUE,FALSE,0,0,1,35.945,0,0,0,0,0,0,real,sandy
33,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,1,6,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
65,8,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,1,1,1,0,1,FALSE,FALSE,0,0,0,78.873,0,0,0,0,0,0,real,sandy
67,7,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,9,0,FALSE,FALSE,0,0,1,0,0,0,0,0,0,0,real,sandy
59,7,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,0,0,1,3,1,7,0,FALSE,FALSE,0,0,0,75.875,0,0,0,0,0,0,real,sandy
106,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,1,0,0,1,5,1,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
77,9,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,1,1,31,0,FALSE,FALSE,70,0,0,90.959,0,0,115,115,115,115,real,sandy
74,8,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,1,2,1,3,0,FALSE,FALSE,0,0,0,59.745,0,0,0,0,0,0,real,sandy
52,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,2,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
85,9,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,0,1,1,1,0,1,FALSE,FALSE,0,0,0,40.09,0,0,0,0,0,0,real,sandy
139,15,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,3,3,0,14,1,TRUE,FALSE,0,0,1,35.945,0,0,0,0,0,0,real,sandy
119,15,TRUE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,0,1,1,1,1989,0,FALSE,FALSE,70,1,0,17.382,0,0,115,115,115,115,real,sandy
33,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,2,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
76,7,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,4,0,0,1,2,1,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
139,15,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,3,3,0,10,1,TRUE,FALSE,0,0,1,35.945,0,0,0,0,0,0,real,sandy
76,9,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,10,0,FALSE,FALSE,70,0,0,50.665,0,0,115,115,115,115,real,sandy
83,8,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,4,0,0,2,1,1,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
43,3,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,2,2,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
66,7,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,2,1,5,0,FALSE,FALSE,0,0,0,100.24,0,0,0,0,0,0,real,sandy
120,16,FALSE,TRUE,TRUE,0,FALSE,FALSE,0,0,0,4,0,0,1,2,1,0,0,FALSE,FALSE,70,0,1,0,0,0,115,115,115,115,real,sandy
61,6,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,5,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
64,6,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,1,1,1,0,0,FALSE,FALSE,0,0,0,15.64,0,0,0,0,0,0,real,sandy
64,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,6,0,0,1,3,1,12,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
121,15,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,0,2,2,1,111,1,TRUE,FALSE,40,0,0,74.805,21,21,21,21,21,21,real,sandy
49,5,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,1,0,FALSE,FALSE,0,0,0,62.79,0,0,0,0,0,0,real,sandy
64,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,6,0,0,1,3,1,12,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
59,7,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,15,0,0,1,3,1,10,0,FALSE,FALSE,0,0,0,75.875,0,0,0,0,0,0,real,sandy
61,7,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,1,1,5,0,FALSE,FALSE,70,0,0,0,0,0,115,115,115,115,real,sandy
139,15,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,6,2,0,6,0,FALSE,FALSE,0,0,0,92.965,0,0,0,0,0,0,real,sandy
87,10,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,2,1,0,0,TRUE,FALSE,0,0,0,106.597,0,0,0,0,0,0,real,sandy
139,15,FALSE,TRUE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,3,3,0,4,1,TRUE,FALSE,0,0,1,35.945,0,0,0,0,0,0,real,sandy
42,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,2,1,41,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
131,15,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,0,3,3,1,3,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
119,15,TRUE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,0,1,1,1,1982,0,FALSE,FALSE,70,1,0,17.382,0,0,115,115,115,115,real,sandy
76,9,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,1,1,19,0,FALSE,FALSE,70,0,0,50.665,0,0,115,115,115,115,real,sandy
134,18,FALSE,TRUE,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,7,1,0,1,2,0,7,1,FALSE,FALSE,0,0,1,66.528,0,0,0,0,0,0,real,sandy
46,4,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,1,1,576,0,FALSE,FALSE,0,0,0,62.79,0,0,0,0,0,0,real,sandy
42,2,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,0,0,1,2,1,24,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
66,7,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,2,1,5,0,FALSE,FALSE,0,0,0,100.24,0,0,0,0,0,0,real,sandy
122,18,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,TRUE,4,0,0,1,1,1,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
61,6,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
106,14,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,0,0,3,0,0,1,1,1,11,0,FALSE,FALSE,0,0,2,0,0,0,0,0,0,0,real,sandy
66,7,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,2,1,11,0,FALSE,FALSE,0,0,0,100.24,0,0,0,0,0,0,real,sandy
62,5,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,1,1,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
74,8,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,1,2,1,11,0,FALSE,FALSE,0,0,0,59.745,0,0,0,0,0,0,real,sandy
75,11,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,25,0,0,2,2,1,71,0,FALSE,FALSE,0,0,0,90.959,0,0,0,0,0,0,real,sandy
39,3,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,0,0,2,0,0,1,1,1,274,0,FALSE,FALSE,0,0,2,0,0,0,0,0,0,0,real,sandy
75,7,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,2,1,0,0,TRUE,FALSE,0,0,0,118.175,0,0,0,0,0,0,real,sandy
133,11,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,7,0,0,1,1,0,3,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
50,5,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,2,1,16,0,FALSE,FALSE,0,0,1,62.79,0,0,0,0,0,0,real,sandy
64,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,6,0,0,1,3,1,8,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
65,8,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,0,1,1,1,1,1,FALSE,FALSE,0,0,0,78.873,0,0,0,0,0,0,real,sandy
77,9,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,1,1,16,0,FALSE,FALSE,70,0,0,90.959,0,0,115,115,115,115,real,sandy
52,4,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,1,0,0,1,1,1,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,real,sandy
114,12,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,1,3,2,1,0,2,FALSE,FALSE,0,0,0,90.959,0,0,0,0,0,0,real,sandy
